what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490044547944
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490044552974
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490044557431
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1490044558398
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490044558404
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1490044559303
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1490044559785
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1490044564195
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490044578114
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490044580782
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1490044595566
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1490044601124
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1490044642709
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1490044647703
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490044650324
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490044653361
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490044659791
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1490044660486
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490044660493
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1490044661411
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1490044661899
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1490044666374
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490044680412
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490044683730
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490044726145
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490044730396
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490044741384
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490044755220
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1490044762444
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490044763690
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490044913104
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490044923840
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490044928991
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490044933508
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490044944947
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490044951299
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490044952518
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490044965454
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490044978141
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1490044982703
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1490045023100
