what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487184754240
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487184757878
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487184761951
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487184764626
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1487184767595
opened,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1487184768717
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1487184768861
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1487184768871
started,bundle,org.eclipse.cdt.dsf.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.ui",1487184768911
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1487184772419
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487184776833
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487184794026
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487184795941
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487184800910
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487184812464
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487184813747
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1487184817062
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1487184828185
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1487184830073
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487184831257
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487184832176
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1487184834430
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1487184834958
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1487184837938
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487184840973
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487185226780
