what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1487369997790
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1487370007283
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1487370012032
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1487370030637
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1487370034303
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1487370035657
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1487370053797
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1487370063034
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487370066122
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487370068556
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487370094914
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487370133759
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1487370208892
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1487370210431
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487370210623
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1487370212389
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1487370212389
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487370212395
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487370213556
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1487370214959
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1487370214959
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487370214964
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487370217737
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487370218003
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1487370228205
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1487370233901
executed,command,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors.lineNumberToggle",1487370236269
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1487370252346
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1487370253462
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1487370258520
