what,kind,bundleId,bundleVersion,description,time
locale,sysinfo,,,"en_US",1487187849125
processors,sysinfo,,,"8",1487187849125
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1487187849125
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1487187849125
java.specification.name,sysinfo,,,"Java Platform API Specification",1487187849125
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1487187849125
java.specification.version,sysinfo,,,"1.6",1487187849125
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1487187849125
java.version,sysinfo,,,"1.6.0_23",1487187849125
java.vm.info,sysinfo,,,"mixed mode",1487187849125
java.vm.name,sysinfo,,,"Java HotSpot(TM) Server VM",1487187849125
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1487187849125
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1487187849125
java.vm.specification.version,sysinfo,,,"1.0",1487187849125
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1487187849125
java.vm.version,sysinfo,,,"19.0-b09",1487187849125
started,bundle,com.altera.sbtgui.core,12.1.1.243,"com.altera.sbtgui.core",1487187849443
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1487187849483
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1487187852256
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487187852303
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1487187852381
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1487187852384
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1487187852384
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1487187852385
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487187856551
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487187859102
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487187862133
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1487187864825
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1487187865467
opened,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1487187866740
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1487187866880
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1487187866887
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1487187870465
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1487187976884
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1487187984387
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1487188002479
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1487188008664
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1487188010421
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1487188010528
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1487188016373
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1487188016412
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487188039471
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487188053808
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487188056662
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487188063280
