what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1489952758415
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1489952761439
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1489952766363
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1489952768137
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1489952769352
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1489952774895
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489952776554
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489952778887
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1489952797336
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489952906091
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489953004755
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1489953007493
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1489953009039
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1489953019176
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489953022361
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489953025546
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1489953030975
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1489953034086
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489953034513
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489953063557
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1489953070110
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489953072629
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489953092567
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1489953110888
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1489953121424
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1489953123344
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1489953123357
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1489953123368
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1489953133656
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1489953146120
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1489953147240
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1489953148292
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1489953148292
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1489953191221
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1489953192615
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489953196460
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489953202930
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1489953203017
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1489953203044
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489953208108
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489953212465
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1489953214590
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1489953214614
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1489953214631
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489953221073
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489953364386
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489953371922
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489953381139
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1489953382615
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1489953384528
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1489953385895
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489953390794
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489953485825
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1489953490026
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489953492095
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489953492927
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489953494829
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489953499443
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1489953504416
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1489953509579
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1489953520880
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1489953523365
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1489953523676
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1489953556863
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489953559266
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489953568666
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489953569900
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489953571352
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1489953614462
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1489953621211
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1489953629033
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1489953643530
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489953644775
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489953748891
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1489953760005
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1489953760461
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1489953760709
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1489953761126
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1489953762244
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1489953796048
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1489953815589
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1489953819299
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1489953822250
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489953823754
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489953824299
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1489953825419
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1489953836306
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1489953855913
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1489953859665
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1489953861425
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1489953866867
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1489953868938
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489953869966
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489953872005
